scan_number,RT,pepmass,intensity,summed_ms2_intensity,126.0917,147.113,175.119,pass_threshold
8080,2362.261238,481.588806152344,3164142.25,7650086.134765625,no,yes,yes,no
8081,2362.530523,577.281921386719,313063.84375,945887.8425292989,no,yes,yes,no
8083,2362.701981,428.75634765625,2938730.0,6161950.260986328,no,yes,yes,no
8084,2362.970483,616.297790527344,274471.59375,845629.0463867199,no,yes,yes,yes
8085,2363.064973,805.69140625,0.0,195650.10913086036,no,no,no,no
8087,2363.236837,551.759216308594,730313.625,1944062.222656251,no,yes,yes,yes
8088,2363.505209,801.366455078125,0.0,169663.38256836,no,yes,no,yes
8089,2363.601569,439.462615966797,507129.8125,1901062.1104736342,no,yes,yes,no
8090,2363.688449,615.842224121094,0.0,321342.2036132822,no,yes,yes,no
8092,2363.86031,544.591857910156,1009115.0,1984642.3289794934,no,yes,yes,yes
8093,2364.128592,848.409545898438,429261.9375,365710.7396240245,no,yes,no,yes
8094,2364.223305,592.623474121094,526737.5,718581.7653808607,no,yes,yes,no
8095,2364.30792,527.754089355469,413168.53125,1594362.465698243,no,yes,yes,no
8096,2364.396444,631.312927246094,355761.75,576724.0241699228,no,yes,yes,no
8097,2364.48103,596.324768066406,215736.875,369011.9552001966,no,yes,yes,no
8099,2364.653544,938.076904296875,405323.6875,216822.998291016,no,no,no,no
8101,2365.044142,602.75341796875,8788050.0,8043582.3125,no,yes,yes,yes
8102,2365.312518,405.544677734375,970406.8125,5206124.489868164,no,yes,yes,no
8103,2365.413504,451.581359863281,764449.0625,2164877.7827148438,no,yes,yes,yes
8104,2365.500403,848.744079589844,414969.09375,403630.7230224619,no,yes,no,yes
8105,2365.585358,631.834045410156,388867.40625,599906.9622802748,no,yes,yes,yes
8106,2365.673759,764.095764160156,221871.6875,157786.5596923837,no,yes,no,no
8108,2365.845977,402.564270019531,2037022.125,4901082.3990478525,no,yes,yes,yes
8109,2366.114365,402.564270019531,926380.375,4251009.473266602,no,yes,yes,no
8110,2366.209216,1033.48291015625,230736.265625,277173.02392578137,no,no,no,no
8111,2366.296357,803.352172851563,299047.1875,344120.2103271496,no,yes,yes,no
8112,2366.38435,840.595947265625,0.0,80757.9793701175,no,no,no,no
8114,2366.556709,584.838745117188,410307.84375,860584.404541017,no,yes,yes,yes
8116,2366.947817,431.235321044922,513776.3125,2262804.715454102,no,yes,yes,yes
8117,2367.216341,1213.191284179688,342069.125,210071.22277832092,no,no,no,no
8118,2367.314427,785.36962890625,0.0,184611.89611816467,no,no,yes,yes
8119,2367.398679,769.374694824219,227895.84375,172029.55432128988,no,yes,yes,no
8121,2367.570677,417.868438720703,1264863.25,3637507.0444335938,no,yes,yes,yes
8122,2367.839055,464.900726318359,732868.0625,1762136.0379638681,no,yes,yes,no
8123,2367.93865,825.032348632813,197458.765625,775209.9566650401,no,no,yes,yes
8124,2368.022661,845.398193359375,131089.59375,152801.57421875038,no,yes,no,no
8125,2368.106652,873.386474609375,0.0,65659.0391845707,no,no,no,no
8126,2368.191891,692.562683105469,116086.421875,259261.479003907,no,yes,yes,no
8127,2368.277167,975.07275390625,0.0,82605.8653564459,no,no,no,no
8128,2368.366056,688.6103515625,223307.296875,260852.97192382938,no,yes,no,no
8130,2368.538657,563.934631347656,4267103.0,10202544.740722656,no,yes,yes,yes
8131,2368.806906,464.567321777344,853086.0625,1814141.5900878916,no,yes,yes,no
8132,2368.907494,641.824401855469,556169.4375,1061687.328613282,no,yes,yes,yes
8133,2368.99213,719.835327148438,196414.265625,361964.2342529304,no,yes,yes,yes
8134,2369.077489,592.283020019531,311783.8125,966633.4689941414,no,yes,yes,no
8135,2369.165754,1212.855590820313,373832.5,298818.96667480515,no,no,no,no
8136,2369.25061,732.967224121094,344573.90625,213643.85961914164,no,yes,yes,yes
8137,2369.335864,774.678344726563,114651.5703125,45874.392456054804,no,no,no,no
8138,2369.421106,925.156372070313,144674.71875,146360.8535156253,no,no,no,no
8140,2369.594215,496.890289306641,1920807.25,5098346.846191407,no,yes,yes,no
8141,2369.862748,502.568145751953,1014428.0625,2714819.157714844,no,yes,yes,no
8142,2369.960705,780.681030273438,620600.25,636392.091796876,no,yes,no,no
8143,2370.048222,650.814392089844,257596.40625,444525.611938477,no,yes,yes,yes
8144,2370.132826,506.205780029297,501950.90625,1667383.1694335951,no,yes,yes,no
8145,2370.220226,803.602722167969,335688.0625,455864.34020996164,no,yes,no,no
8146,2370.304818,938.411865234375,199022.5,140804.4073486332,no,no,no,no
8147,2370.393848,902.705932617188,220895.453125,141651.88281250047,no,no,no,no
8148,2370.481823,692.313720703125,170620.546875,229564.1831054693,no,yes,no,no
8150,2370.654454,534.918273925781,1170446.625,3834005.9913330087,no,yes,yes,no
8151,2370.922945,386.533020019531,530021.9375,1836494.7521972659,no,yes,yes,no
8152,2371.022678,696.346374511719,181165.953125,172059.98046875076,no,yes,yes,no
8153,2371.106674,902.369934082031,146827.09375,246102.28381347688,no,yes,no,no
8154,2371.191925,775.347106933594,0.0,137226.22363281314,no,no,no,no
8156,2371.365148,449.237426757813,1519611.25,4282545.758056641,no,yes,yes,no
8157,2371.633538,554.543334960938,1017526.625,4024171.2943115244,no,yes,yes,no
8158,2371.73339,592.34423828125,610645.9375,1365318.9162597666,no,yes,yes,yes
8159,2371.818295,674.825622558594,322587.65625,369852.8614501961,no,yes,yes,yes
8160,2371.90264,759.382690429688,182871.46875,293723.384521485,no,yes,no,no
8161,2371.988003,570.260131835938,215979.03125,617713.3143310563,no,yes,yes,no
8162,2372.073407,557.336608886719,175898.1875,841953.0021972669,no,yes,yes,yes
8163,2372.15876,939.110290527344,0.0,121748.07666015648,no,no,no,no
8164,2372.243873,639.531860351563,0.0,491553.04125976644,no,yes,yes,no
8165,2372.329489,540.263916015625,146126.609375,756716.5952148451,no,yes,yes,no
8167,2372.502371,619.331665039063,1556076.5,2790689.3623046884,no,yes,yes,yes
8168,2372.770891,495.583679199219,1135113.875,2751151.489990235,no,yes,yes,yes
8169,2372.870229,584.30419921875,515472.84375,1216444.492187501,no,yes,yes,yes
8170,2372.954595,491.770294189453,422710.78125,1639748.6315917978,no,yes,yes,no
8171,2373.039856,629.263305664063,290217.75,670991.6811523447,no,yes,yes,yes
8172,2373.125086,680.349792480469,217653.015625,484120.70141601743,no,yes,yes,no
8173,2373.21351,454.222137451172,219999.40625,1612168.17541504,no,yes,yes,yes
8174,2373.301361,1017.501892089844,124940.2421875,146194.8381347662,no,no,no,no
8175,2373.386336,1000.428405761719,172865.625,147682.5639648442,no,no,no,no
8176,2373.470468,594.951232910156,119578.078125,321998.4847412121,no,yes,yes,no
8178,2373.642569,468.564575195313,5666797.0,9844307.639160156,no,yes,yes,no
8179,2373.910968,538.926696777344,2732732.75,6193251.662231446,no,yes,yes,no
8180,2374.010816,1016.998901367188,124147.7265625,180160.4454345707,no,no,no,yes
8181,2374.094448,647.313842773438,143302.765625,770825.8104248052,no,yes,yes,no
8182,2374.179686,723.082763671875,112313.8984375,511563.8342285171,no,yes,no,no
8184,2374.35343,483.896209716797,827953.6875,2581643.0217285166,no,yes,yes,yes
8185,2374.621318,598.30078125,312148.4375,988340.1184082042,no,yes,yes,yes
8186,2374.719031,495.231353759766,348302.53125,1875367.9920654306,no,yes,yes,no
8187,2374.80365,672.336853027344,267268.15625,462656.7867431649,no,yes,yes,yes
8188,2374.888918,626.305358886719,137513.296875,591169.7760009778,no,yes,yes,no
8189,2374.974309,383.213623046875,140580.90625,1510263.955200196,no,yes,yes,no
8190,2375.058647,647.301025390625,115405.65625,399787.87902832136,no,yes,yes,no
8191,2375.143911,798.354736328125,0.0,125780.64587402405,no,yes,no,no
8193,2375.316883,518.95556640625,3039445.75,7176037.673828125,no,yes,yes,yes
8194,2375.585542,437.887115478516,684208.625,2346698.1054687505,no,yes,yes,no
8195,2375.68414,1213.524291992188,268097.09375,318001.82092285226,no,no,no,no
8197,2375.856637,533.204956054688,1046115.5625,2697369.302368165,no,yes,yes,yes
8198,2376.125292,913.436096191406,287211.09375,420604.5755615238,no,no,yes,yes
8199,2376.224877,570.280212402344,225061.625,622654.7500000012,no,yes,yes,no
8200,2376.312127,937.744506835938,130862.2265625,82324.15246582069,no,no,no,no
8201,2376.400114,606.267150878906,114228.3515625,500420.874877931,no,yes,yes,yes
8202,2376.484845,656.647338867188,174484.03125,414321.40710449335,no,yes,yes,no
8204,2376.657852,435.562622070313,1967808.625,4627174.706420899,no,yes,yes,no
8205,2376.926381,486.252410888672,1168007.125,3871168.783691407,no,yes,yes,no
8206,2377.024971,504.503967285156,1169148.25,4511905.345336915,no,yes,yes,no
8207,2377.112094,714.895263671875,158951.484375,378745.314941407,no,yes,yes,no
8208,2377.196942,572.786376953125,440116.1875,1099613.0358886723,no,yes,yes,no
8209,2377.286066,612.316955566406,388316.375,841661.0490722668,no,yes,yes,no
8210,2377.370571,925.407348632813,291313.15625,256581.4003906254,no,no,no,no
8211,2377.455826,379.535217285156,213379.96875,1220994.501464845,no,yes,yes,no
8212,2377.544083,959.754455566406,202651.28125,283197.61035156297,no,no,no,no
8214,2377.71655,702.343139648438,2124690.75,3166434.343017579,no,yes,yes,no
8215,2377.985207,462.230804443359,254975.8125,1359109.8819580087,no,yes,yes,no
8216,2378.084668,702.343139648438,653054.0625,1079942.4349365244,no,yes,no,no
8217,2378.172454,569.593811035156,281392.875,770824.7181396498,no,yes,yes,no
8219,2378.34543,395.232360839844,7009349.0,11831872.245239258,no,yes,yes,yes
8220,2378.613445,498.911834716797,808203.5625,3079870.544555665,no,yes,yes,no
8221,2378.714155,399.533996582031,690459.375,3253161.0830078125,no,yes,yes,yes
8222,2378.798522,959.421691894531,198137.75,156892.7650146488,no,no,no,no
8223,2378.883768,827.935607910156,185883.046875,230016.75744628938,no,yes,no,yes
8224,2378.969007,558.748901367188,163786.546875,644144.7026367198,no,yes,yes,no
8225,2379.054411,730.332275390625,0.0,191261.229492188,no,no,no,no
8226,2379.139622,870.711669921875,218492.703125,204064.7496337896,no,no,yes,no
8228,2379.312359,411.201354980469,14207014.0,24411741.559814453,no,yes,yes,yes
8229,2379.581135,416.892181396484,9667047.0,14460436.308227539,no,yes,yes,yes
8230,2379.681471,609.293518066406,4435855.0,7670991.475708008,no,yes,yes,yes
8231,2379.76937,728.349853515625,459209.28125,427176.35180664156,no,yes,yes,yes
8232,2379.857269,489.580474853516,803118.8125,2370120.0853271494,no,yes,yes,no
8233,2379.945133,775.011962890625,112446.5625,139068.3214111334,no,no,no,no
8234,2380.031982,656.326782226563,141622.796875,496795.23168945394,no,yes,yes,no
8235,2380.116726,799.304626464844,240647.828125,354873.1131591802,no,no,yes,yes
8236,2380.205113,752.5927734375,285473.8125,236632.23498535235,no,yes,no,no
8237,2380.292117,756.851989746094,0.0,126934.80859375019,no,no,yes,no
8238,2380.377588,886.731628417969,280796.34375,412856.38244628964,no,no,yes,no
8240,2380.549944,515.247436523438,5930052.0,12048238.006958008,no,yes,yes,yes
8241,2380.818348,480.225494384766,3584120.25,9608424.811523438,no,yes,yes,yes
8242,2380.918578,605.333801269531,475264.8125,1700708.8021240248,no,yes,yes,no
8244,2381.090172,614.625122070313,514604.78125,1907829.3631591806,no,yes,yes,no
8245,2381.358846,735.055053710938,1365053.0,2274238.647705079,no,yes,no,no
8246,2381.456932,921.431945800781,0.0,56894.904541015705,no,no,no,no
8247,2381.541807,777.930480957031,197647.828125,253899.8651123056,no,yes,no,yes
8248,2381.626421,624.834777832031,206025.21875,818571.7155761728,no,yes,yes,no
8249,2381.711661,557.957763671875,0.0,735628.8232421889,no,yes,yes,no
8250,2381.796901,870.376403808594,167184.203125,118925.25805664109,no,no,no,yes
8251,2381.882296,929.9560546875,178828.4375,151323.3299560551,no,no,no,yes
8253,2382.054039,551.543212890625,17585124.0,33967214.912353516,no,yes,yes,no
8254,2382.322526,442.23095703125,4977043.0,9621885.947265625,no,yes,yes,yes
8255,2382.422279,407.210815429688,217506.359375,2114078.2219238286,no,yes,yes,no
8256,2382.506388,759.34716796875,166234.265625,338953.1529541022,no,yes,no,no
8258,2382.679129,485.902465820313,3096542.5,6854624.33557129,no,yes,yes,yes
8259,2382.94791,473.917297363281,1401707.0,4308232.148925781,no,yes,yes,no
8260,2383.046478,572.810607910156,412707.4375,1365832.6326904306,no,yes,yes,no
8261,2383.130366,381.221862792969,345110.21875,2136459.7003173833,no,yes,yes,yes
8262,2383.215475,658.330993652344,0.0,380963.10205078276,no,yes,yes,no
8263,2383.300847,924.636291503906,0.0,120393.29443359424,no,no,no,no
8265,2383.473474,643.305480957031,493728.78125,1283917.1507568373,no,yes,yes,no
8266,2383.742126,716.593322753906,200259.609375,425323.3354492199,no,yes,no,yes
8267,2383.840203,752.842163085938,183329.796875,546791.8635253917,no,yes,no,no
8268,2383.927848,721.289672851563,273254.65625,409296.0234375012,no,yes,no,no
8269,2384.012829,1098.515258789063,0.0,252950.47814941432,no,no,no,no
8270,2384.101097,768.362609863281,201061.75,160890.42529296956,no,no,no,no
8272,2384.273334,457.910583496094,1215190.625,2944486.7597656255,no,yes,yes,no
8273,2384.541977,425.562438964844,1106952.125,2951869.5988769536,no,yes,yes,yes
8274,2384.638923,652.840637207031,1010348.75,1678193.2143554694,no,yes,yes,no
8275,2384.723676,461.244964599609,461909.21875,1657559.5838623059,no,yes,yes,yes
8276,2384.811701,491.245727539063,0.0,1181676.734375001,no,yes,yes,no
8277,2384.896296,632.299011230469,241478.15625,795247.5220947277,no,yes,yes,no
8278,2384.981669,807.886352539063,187882.921875,255804.95532226638,no,no,yes,no
8280,2385.153903,559.310424804688,1855869.25,3645622.0845947275,no,yes,yes,no
8281,2385.422585,765.147033691406,302134.625,358180.4720458996,no,yes,yes,no
8282,2385.521021,624.337341308594,423026.9375,1553722.898437501,no,yes,yes,no
8283,2385.608802,984.446166992188,0.0,218181.21545410223,no,no,no,no
8285,2385.781019,428.883422851563,1264463.25,4988288.763427734,no,yes,yes,no
8286,2386.049514,542.943237304688,818469.125,2406317.5570068364,no,yes,yes,yes
8287,2386.146641,530.571899414063,854803.3125,4056466.5780029297,no,yes,yes,yes
8288,2386.231375,628.814392089844,478689.125,1260812.361816407,no,yes,yes,yes
8289,2386.316365,572.287109375,143227.1875,876849.0222167979,no,yes,yes,no
8290,2386.405362,1102.080932617188,0.0,239729.3750000002,no,no,no,no
8292,2386.577611,419.734130859375,2756757.0,8536361.459838867,no,yes,yes,no
8293,2386.846271,721.540222167969,448093.6875,777252.7686767592,no,yes,no,no
8294,2386.944978,898.650817871094,469500.90625,307308.1436767588,no,no,no,no
8295,2387.032868,852.034606933594,121374.5546875,265033.01440429775,no,yes,no,no
8297,2387.204963,448.918273925781,776620.6875,2240209.2344970703,no,yes,yes,yes
8298,2387.473615,898.903137207031,341122.28125,409021.55187988403,no,no,yes,no
8299,2387.570446,823.886901855469,490910.4375,734044.9277343756,no,no,no,no
8300,2387.654072,658.313720703125,289786.90625,423947.0638427746,no,yes,yes,no
8301,2387.739438,849.078735351563,141552.765625,207173.38085937552,no,no,no,no
8303,2387.911811,521.264343261719,2308114.5,4586427.561401367,no,yes,yes,yes
8304,2388.180631,852.702026367188,247634.921875,104822.6203613287,no,no,no,no
8305,2388.277313,864.069152832031,195292.90625,273169.4642333992,no,no,no,no
8307,2388.449415,461.605682373047,535197.5625,1839622.3861083991,no,yes,yes,no
8308,2388.717803,763.336303710938,172969.515625,163948.0220947274,no,yes,yes,no
8309,2388.813911,852.368896484375,389786.25,318575.48559570394,no,yes,no,no
8310,2388.898033,632.306396484375,194816.515625,664768.1477050796,no,yes,yes,no
8312,2389.07128,617.330505371094,994679.5,1430407.2108154306,no,yes,yes,yes
8313,2389.339913,476.232788085938,298619.0625,2640757.0766601567,no,yes,yes,no
8314,2389.437631,1029.488159179688,387788.78125,224150.4659423831,no,yes,no,yes
8315,2389.522016,816.74560546875,0.0,224503.66345214925,no,yes,no,no
8317,2389.693646,604.659729003906,2347194.5,5267187.966186524,no,yes,yes,yes
8318,2389.961879,577.233215332031,1016901.3125,1751527.4755859384,no,yes,yes,no
8319,2390.059608,612.117858886719,531425.3125,1957888.3109130869,no,yes,yes,no
8320,2390.144242,810.380676269531,431254.46875,375899.35961914103,no,yes,yes,yes
8321,2390.2296,780.033813476563,472299.1875,216972.62731933699,no,no,no,no
8322,2390.314111,711.375,0.0,922271.9527587903,no,yes,yes,no
8324,2390.486963,470.710784912109,1321521.5,5442670.364868164,no,yes,yes,no
8325,2390.754355,857.060974121094,245076.4375,683586.0960693364,no,no,no,no
8326,2390.850068,527.5224609375,425377.78125,2084429.8299560554,no,yes,yes,no
8327,2390.93396,775.697082519531,328125.6875,363423.8626708994,no,no,yes,no
8329,2391.105072,590.839111328125,3053026.25,3914555.358154297,no,yes,yes,yes
8330,2391.373716,498.796325683594,664470.4375,1707104.7365722663,no,yes,yes,no
8331,2391.469327,752.69189453125,476755.84375,306003.3760986341,no,yes,no,no
8332,2391.553926,597.280700683594,310914.6875,870121.207641603,no,yes,yes,yes
8334,2391.725174,482.742889404297,1609532.125,3163568.86291504,no,yes,yes,yes
8335,2391.99368,463.895172119141,1458802.375,2119503.2913818364,no,yes,yes,yes
8336,2392.089044,545.270446777344,1353391.5,3881318.187011719,no,yes,yes,yes
8337,2392.176927,628.846923828125,1021613.875,1546369.2495117194,no,yes,yes,yes
8339,2392.34928,377.810150146484,944017.0625,3511392.1893310547,no,yes,yes,yes
8340,2392.617045,705.370910644531,534648.9375,575646.8065185552,no,yes,yes,no
8341,2392.71213,746.988220214844,0.0,227061.1868896491,no,no,yes,no
8342,2392.799648,1098.178588867188,161338.40625,265660.7188720709,no,no,no,no
8344,2392.971244,572.940856933594,660126.0,1955542.3315429697,no,yes,yes,yes
8345,2393.239778,768.697387695313,762393.375,250915.56359863296,no,yes,no,no
8347,2393.411857,472.010986328125,994257.0,5057199.0029296875,no,yes,yes,yes
8348,2393.680506,781.390686035156,835463.8125,783602.4290771494,no,no,yes,yes
8349,2393.777346,614.940368652344,1002982.75,1948682.9001464853,no,yes,yes,yes
8350,2393.861963,753.026794433594,436077.03125,214732.88195800834,no,yes,no,no
8351,2393.947589,816.412231445313,290575.09375,234707.34057617275,no,yes,no,yes
8352,2394.035604,877.06298828125,271701.09375,140315.1687011725,no,no,no,no
8353,2394.120213,689.330200195313,640934.3125,1161124.782958985,no,yes,yes,no
8354,2394.205575,962.721496582031,0.0,163986.6173095709,no,yes,no,no
8356,2394.377712,441.435699462891,3560688.75,11341780.284301758,no,yes,yes,no
8357,2394.645585,451.249572753906,1771347.625,3781554.582153321,no,yes,yes,no
8358,2394.741945,443.835815429688,1635235.5,5512502.080200195,no,yes,yes,no
8360,2394.912939,540.589965820313,2064417.0,3881700.5893554697,no,yes,yes,yes
8361,2395.181455,488.5830078125,265392.375,1327824.1728515634,no,yes,yes,no
8362,2395.277037,763.669799804688,266365.625,256294.866088868,no,yes,no,no
8363,2395.364945,961.383361816406,396684.9375,139387.24157714884,no,yes,no,no
8364,2395.452807,760.363952636719,340209.875,289212.67724609445,no,yes,no,no
8365,2395.540683,745.334045410156,300863.1875,291192.5786132821,no,yes,no,no
8366,2395.625536,599.299377441406,0.0,458197.3981933604,no,yes,yes,no
8368,2395.796893,876.72802734375,654456.75,369928.9057617197,no,yes,no,no
8369,2396.065592,677.693725585938,792873.375,1788531.7719726576,no,yes,yes,no
8370,2396.161765,509.261169433594,534267.5625,1389609.4572753918,no,yes,yes,no
8371,2396.24603,648.028015136719,0.0,890778.0910644538,no,yes,yes,no
8372,2396.331754,527.250671386719,590770.0,1784173.4836425788,no,yes,yes,no
8373,2396.416873,696.812805175781,0.0,137296.59362793015,no,yes,yes,no
8375,2396.589242,484.563446044922,1932061.25,2828394.0385742188,no,yes,yes,yes
8376,2396.857658,530.607116699219,1349755.25,4253099.223388673,no,yes,yes,no
8377,2396.954753,961.717163085938,308166.0,229605.02087402446,no,yes,no,no
8378,2397.039617,745.3193359375,553521.3125,628189.6335449226,no,yes,no,yes
8379,2397.12752,466.913940429688,759469.9375,2248342.5550537114,yes,yes,yes,no
8380,2397.212094,386.205139160156,232368.46875,1655063.938110352,no,yes,yes,no
8381,2397.299366,489.223510742188,430064.40625,1514380.202514649,no,yes,yes,no
8382,2397.384217,1102.578002929688,254238.171875,402321.4699707036,no,no,no,no
8384,2397.556828,392.893493652344,224457.9375,1456245.8116455083,no,yes,yes,no
8385,2397.825475,653.290466308594,197762.484375,734030.5424804701,no,yes,yes,yes
8386,2397.923442,760.029602050781,325670.40625,646249.3905029306,no,yes,no,no
8387,2398.008201,768.0302734375,413610.59375,208775.9650878914,no,yes,no,no
8388,2398.093821,1259.863159179688,136787.40625,84233.10180664109,no,no,no,no
8389,2398.177951,970.076599121094,234478.15625,247050.8435058598,no,no,no,no
8391,2398.350798,945.148620605469,2270624.25,3304639.0378417983,no,yes,no,no
8392,2398.618223,468.729309082031,1190134.5,2692508.022705079,yes,yes,yes,yes
8393,2398.716415,587.812744140625,522564.125,922169.0263671888,no,yes,yes,no
8394,2398.803444,641.311340332031,413549.0,517969.7220458989,no,yes,yes,no
8395,2398.888158,714.052185058594,199377.875,404969.39941406326,no,yes,no,no
8396,2398.973802,680.634887695313,313002.875,548102.7746582043,no,yes,yes,no
8397,2399.057918,703.80859375,373542.90625,386668.4002685559,no,yes,yes,no
8398,2399.14316,838.461120605469,0.0,418619.9940185551,no,no,no,no
8399,2399.229916,649.78662109375,0.0,329548.2318115242,no,yes,yes,no
8401,2399.402524,404.877899169922,5102329.0,12336113.38684082,no,yes,yes,yes
8402,2399.673361,617.292114257813,1589293.5,2513418.962036133,no,yes,yes,yes
8403,2399.771756,561.286804199219,1500295.625,1949016.1860351565,no,yes,yes,yes
8404,2399.859285,475.244903564453,531325.4375,1491962.3383789072,no,yes,yes,yes
8405,2399.943995,492.249481201172,393780.25,1150141.075439454,no,yes,yes,yes
8406,2400.029121,695.33984375,357260.125,673701.1459960944,no,yes,yes,yes
8407,2400.113751,680.3017578125,405873.15625,581776.6722412121,no,yes,yes,no
8408,2400.198985,921.904602050781,542241.875,586246.8725585943,no,no,yes,yes
8410,2400.372228,456.569488525391,2324216.25,4309475.20300293,no,yes,yes,yes
8411,2400.640132,470.569122314453,945389.75,5392756.659790039,no,yes,yes,yes
8412,2400.737601,554.268920898438,1140152.5,5670432.598022462,no,yes,yes,no
8413,2400.82172,380.202026367188,448283.0,2220608.9575195317,no,yes,yes,yes
8414,2400.905852,382.865325927734,582066.5625,2537317.443359375,no,yes,yes,yes
8415,2400.99096,668.356018066406,190552.484375,425912.2432861337,no,yes,yes,yes
8416,2401.075972,1198.20263671875,187704.5625,321666.9239501961,no,no,no,no
8417,2401.161332,640.331420898438,485207.09375,963306.919799806,no,yes,yes,yes
8419,2401.333068,459.572937011719,2717165.25,7205539.760986328,no,yes,yes,no
8420,2401.601718,981.725524902344,147649.28125,202177.72460937532,no,no,yes,no
8421,2401.700191,385.703521728516,194335.625,1677280.8178710942,no,yes,yes,no
8422,2401.787334,584.272583007813,207239.0625,928449.419311524,no,yes,yes,no
8424,2401.959183,411.864135742188,7205271.0,13881249.943969727,no,yes,yes,yes
8425,2402.227705,479.920745849609,5593408.0,12366350.782226562,no,yes,yes,yes
8426,2402.325923,516.256408691406,5493583.5,9641877.142089844,no,yes,yes,yes
8427,2402.411292,434.218902587891,2998172.5,7432772.389282227,no,yes,yes,yes
8428,2402.496527,570.274047851563,717441.875,1406223.7542724619,no,yes,yes,yes
8429,2402.584943,644.670776367188,239488.21875,943998.6514892592,no,yes,yes,no
8430,2402.672801,650.350524902344,203123.734375,565806.5996093764,no,yes,yes,no
8431,2402.760678,764.339233398438,188064.9375,227273.41784668042,no,yes,no,no
8433,2402.932646,532.312561035156,475454.6875,1991612.0572509773,no,yes,yes,yes
8434,2403.201308,680.312316894531,198015.546875,605387.5723876964,no,yes,yes,no
8435,2403.297403,1415.621215820313,240428.515625,79885.4926757815,no,no,no,no
8436,2403.381644,1260.869018554688,0.0,123683.320922852,no,no,no,no
8438,2403.554484,684.351135253906,356384.25,531978.2047119151,no,yes,yes,yes
8439,2403.822024,1260.196655273438,145379.84375,146572.84240722738,no,no,no,no
8440,2403.919852,1074.793701171875,483276.09375,402880.74133300816,no,no,no,no
8441,2404.007238,727.359497070313,277731.96875,432530.59094238386,no,yes,no,yes
8442,2404.09185,820.88720703125,0.0,159363.38952636768,no,no,no,yes
8444,2404.264603,543.8017578125,2292532.75,5895248.353515625,no,yes,yes,yes
8445,2404.533363,538.900329589844,447156.4375,1966557.1791992197,no,yes,yes,no
8446,2404.631574,699.669128417969,0.0,225680.63476562544,no,yes,no,no
8447,2404.719215,618.794616699219,324969.5625,952183.2159423839,no,yes,yes,no
8449,2404.891434,445.906219482422,3209115.5,5634216.32421875,no,yes,yes,yes
8450,2405.160116,427.223449707031,2951463.0,5820571.595092774,no,yes,yes,yes
8451,2405.259562,387.443939208984,727535.625,3559281.2796630864,no,yes,yes,yes
8452,2405.344569,556.617919921875,667725.0625,2331262.719238282,no,yes,yes,yes
8453,2405.429799,670.83935546875,900650.6875,1102490.2042236337,no,yes,yes,yes
8454,2405.515043,1074.460815429688,441192.21875,420893.2541503913,no,no,no,no
8455,2405.600435,748.393859863281,0.0,223162.7675781259,no,yes,no,yes
8456,2405.685801,795.40673828125,141151.21875,401139.87109375076,no,no,yes,no
8458,2405.858175,688.85595703125,1636714.125,3167686.6224365244,no,yes,yes,no
8459,2406.125936,634.83447265625,3142481.25,4187911.995483399,no,yes,yes,yes
8460,2406.224146,686.660217285156,1254322.375,1538180.0295410166,no,yes,yes,yes
8461,2406.311172,771.818359375,322225.71875,406043.2581787117,no,yes,no,yes
8462,2406.399151,1415.120483398438,0.0,74763.17492675809,no,no,no,no
8463,2406.483887,1096.4775390625,244046.40625,128825.81359863299,no,no,no,no
8464,2406.572305,398.873992919922,602484.125,2638079.9798583984,no,yes,yes,no
8465,2406.659144,996.107971191406,0.0,174892.41979980553,no,no,no,no
8467,2406.831382,708.062133789063,33758412.0,53019028.881347656,no,yes,no,no
8468,2407.099904,637.84375,1399719.0,1692523.103149415,no,yes,yes,no
8469,2407.198255,548.940063476563,458317.96875,1796591.011962892,no,yes,yes,yes
8470,2407.282868,679.975891113281,149305.265625,416954.42675781384,no,yes,yes,no
8471,2407.368222,632.577697753906,351353.71875,753996.0224609384,no,yes,yes,no
8472,2407.453606,660.80908203125,176922.390625,466604.324462892,no,yes,yes,no
8474,2407.624976,415.891998291016,7847503.5,15208720.260864258,no,yes,yes,yes
8475,2407.893622,401.857421875,4725673.5,12093690.63647461,no,yes,yes,yes
8476,2407.992957,623.334167480469,3177199.0,3781630.1710205087,no,yes,yes,yes
8477,2408.080844,652.817626953125,210939.046875,518830.2613525398,no,yes,yes,no
8478,2408.168719,533.783264160156,349782.3125,938820.7442626967,no,yes,yes,no
8480,2408.341583,504.778167724609,4800962.0,9024477.325561523,no,yes,yes,no
8481,2408.60933,587.586120605469,517870.0625,1802720.0781250007,no,yes,yes,no
8482,2408.707557,423.558898925781,3183380.25,11563403.696411133,no,yes,yes,yes
8483,2408.792427,1057.791015625,305630.59375,262839.68029785214,no,no,no,no
8484,2408.877552,1121.786499023438,147694.6875,175922.45166015677,no,no,no,no
8485,2408.962807,864.404846191406,203503.59375,172404.1569824228,no,no,no,no
8486,2409.048039,625.964111328125,159412.84375,819508.1275634777,no,yes,yes,no
8487,2409.13343,1416.12158203125,219858.734375,105464.3572998052,no,no,no,no
8489,2409.304917,429.500762939453,335409.46875,2423513.8746337895,no,yes,yes,no
8490,2409.573674,821.388977050781,148185.921875,345339.61560058687,no,yes,no,no
8491,2409.6709,1260.531005859375,155153.0625,70145.6590576173,no,no,no,no
